0.000000	0.000000	0.000000	0.000000
0.010000	0.000000	0.000000	0.000000
0.020000	0.000000	0.000000	0.000000
0.030000	0.000000	0.000000	0.000000
0.040000	0.000000	0.000000	0.000000
0.050000	0.000000	0.000000	0.000000
0.060000	0.000000	0.000000	0.000000
0.070000	0.000000	0.000000	0.000000
0.080000	0.000000	0.000000	0.000000
0.090000	0.000000	0.000000	0.000000
0.100000	0.000000	0.000000	0.000000
0.110000	0.000000	0.000000	0.000000
0.120000	0.000000	0.000000	0.000000
0.130000	0.000000	0.000000	0.000000
0.140000	0.000000	0.000000	0.000000
0.150000	0.000000	0.000000	0.000000
0.160000	0.000000	0.000000	0.000000
0.170000	0.000000	0.000000	0.000000
0.180000	0.000000	0.000000	0.000000
0.190000	0.000000	0.000000	0.000000
0.200000	0.000000	0.000000	0.000000
0.210000	0.000000	0.000000	0.000000
0.220000	0.000000	0.000000	0.000000
0.230000	0.000000	0.000000	0.000000
0.240000	0.000000	0.000000	0.000000
0.250000	0.000000	0.000000	0.000000
0.260000	0.000000	0.000000	0.000000
0.270000	0.000000	0.000000	0.000000
0.280000	0.000000	0.000000	0.000000
0.290000	0.000000	0.000000	0.000000
0.300000	0.000000	0.000000	0.000000
0.310000	0.000000	0.000000	0.000000
0.320000	0.000000	0.000000	0.000000
0.330000	0.000000	0.000000	0.000000
0.340000	0.000000	0.000000	0.000000
0.350000	0.000000	0.000000	0.000000
0.360000	0.000000	0.000000	0.000000
0.370000	0.000000	0.000000	0.000000
0.380000	0.000000	0.000000	0.000000
0.390000	0.000000	0.000000	0.000000
0.400000	0.000000	0.000000	0.000000
0.410000	0.000000	0.000000	0.000000
0.420000	0.000000	0.000000	0.000000
0.430000	0.000000	0.000000	0.000000
0.440000	0.000000	0.000000	0.000000
0.450000	0.000000	0.000000	0.000000
0.460000	0.000000	0.000000	0.000000
0.470000	0.000000	0.000000	0.000000
0.480000	0.000000	0.000000	0.000000
0.490000	0.000000	0.000000	0.000000
0.500000	0.000000	0.000000	0.000000
0.510000	0.000000	0.000000	0.000000
0.520000	0.000000	0.000000	0.000000
0.530000	0.000000	0.000000	0.000000
0.540000	0.000000	0.000000	0.000000
0.550000	0.000000	0.000000	0.000000
0.560000	0.000000	0.000000	0.000000
0.570000	0.000000	0.000000	0.000000
0.580000	0.000000	0.000000	0.000000
0.590000	0.000000	0.000000	0.000000
0.600000	0.000000	0.000000	0.000000
0.610000	0.000000	0.000000	0.000000
0.620000	0.000000	0.000000	0.000000
0.630000	0.000000	0.000000	0.000000
0.640000	0.000000	0.000000	0.000000
0.650000	0.000000	0.000000	0.000000
0.660000	0.000000	0.000000	0.000000
0.670000	0.000000	0.000000	0.000000
0.680000	0.000000	0.000000	0.000000
0.690000	0.000000	0.000000	0.000000
0.700000	0.000000	0.000000	0.000000
0.710000	0.000000	0.000000	0.000000
0.720000	0.000000	0.000000	0.000000
0.730000	0.000000	0.000000	0.000000
0.740000	0.000000	0.000000	0.000000
0.750000	0.000000	0.000000	0.000000
0.760000	0.000000	0.000000	0.000000
0.770000	0.000000	0.000000	0.000000
0.780000	0.000000	0.000000	0.000000
0.790000	0.000000	0.000000	0.000000
0.800000	0.000000	0.000000	0.000000
0.810000	0.000000	0.000000	0.000000
0.820000	0.000000	0.000000	0.000000
0.830000	0.000000	0.000000	0.000000
0.840000	0.000000	0.000000	0.000000
0.850000	0.000000	0.000000	0.000000
0.860000	0.000000	0.000000	0.000000
0.870000	0.000000	0.000000	0.000000
0.880000	0.000000	0.000000	0.000000
0.890000	0.000000	0.000000	0.000000
0.900000	0.000000	0.000000	0.000000
0.910000	0.000000	0.000000	0.000000
0.920000	0.000000	0.000000	0.000000
0.930000	0.000000	0.000000	0.000000
0.940000	0.000000	0.000000	0.000000
0.950000	0.000000	0.000000	0.000000
0.960000	0.000000	0.000000	0.000000
0.970000	0.000000	0.000000	0.000000
0.980000	0.000000	0.000000	0.000000
0.990000	0.000000	0.000000	0.000000
1.000000	0.000000	0.000000	0.000000
0.000000	0.010000	0.000000	0.000000
0.010000	0.010000	0.000109	0.000109
0.020000	0.010000	0.000219	0.000219
0.030000	0.010000	0.000328	0.000328
0.040000	0.010000	0.000437	0.000437
0.050000	0.010000	0.000545	0.000545
0.060000	0.010000	0.000653	0.000653
0.070000	0.010000	0.000760	0.000760
0.080000	0.010000	0.000866	0.000866
0.090000	0.010000	0.000971	0.000971
0.100000	0.010000	0.001076	0.001076
0.110000	0.010000	0.001179	0.001179
0.120000	0.010000	0.001281	0.001281
0.130000	0.010000	0.001382	0.001382
0.140000	0.010000	0.001481	0.001481
0.150000	0.010000	0.001579	0.001579
0.160000	0.010000	0.001676	0.001675
0.170000	0.010000	0.001770	0.001770
0.180000	0.010000	0.001863	0.001863
0.190000	0.010000	0.001954	0.001953
0.200000	0.010000	0.002043	0.002042
0.210000	0.010000	0.002129	0.002129
0.220000	0.010000	0.002214	0.002214
0.230000	0.010000	0.002296	0.002296
0.240000	0.010000	0.002377	0.002376
0.250000	0.010000	0.002454	0.002454
0.260000	0.010000	0.002530	0.002529
0.270000	0.010000	0.002602	0.002602
0.280000	0.010000	0.002673	0.002672
0.290000	0.010000	0.002740	0.002740
0.300000	0.010000	0.002805	0.002805
0.310000	0.010000	0.002867	0.002867
0.320000	0.010000	0.002926	0.002926
0.330000	0.010000	0.002982	0.002982
0.340000	0.010000	0.003036	0.003035
0.350000	0.010000	0.003086	0.003086
0.360000	0.010000	0.003133	0.003133
0.370000	0.010000	0.003177	0.003177
0.380000	0.010000	0.003218	0.003218
0.390000	0.010000	0.003256	0.003256
0.400000	0.010000	0.003291	0.003291
0.410000	0.010000	0.003323	0.003322
0.420000	0.010000	0.003351	0.003351
0.430000	0.010000	0.003376	0.003376
0.440000	0.010000	0.003398	0.003397
0.450000	0.010000	0.003416	0.003416
0.460000	0.010000	0.003431	0.003431
0.470000	0.010000	0.003443	0.003443
0.480000	0.010000	0.003451	0.003451
0.490000	0.010000	0.003456	0.003456
0.500000	0.010000	0.003458	0.003458
0.510000	0.010000	0.003456	0.003456
0.520000	0.010000	0.003451	0.003451
0.530000	0.010000	0.003443	0.003443
0.540000	0.010000	0.003431	0.003431
0.550000	0.010000	0.003416	0.003416
