Y		X		P
0.000000	0.000000	-0.248846
0.000000	0.007813	-0.248846
0.000000	0.015625	-0.248839
0.000000	0.023438	-0.248837
0.000000	0.031250	-0.248845
0.000000	0.039063	-0.248864
0.000000	0.046875	-0.248896
0.000000	0.054688	-0.248937
0.000000	0.062500	-0.248989
0.000000	0.070313	-0.249049
0.000000	0.078125	-0.249116
0.000000	0.085938	-0.249189
0.000000	0.093750	-0.249267
0.000000	0.101563	-0.249350
0.000000	0.109375	-0.249437
0.000000	0.117188	-0.249528
0.000000	0.125000	-0.249621
0.000000	0.132813	-0.249717
0.000000	0.140625	-0.249815
0.000000	0.148438	-0.249915
0.000000	0.156250	-0.250017
0.000000	0.164063	-0.250121
0.000000	0.171875	-0.250227
0.000000	0.179688	-0.250334
0.000000	0.187500	-0.250442
0.000000	0.195313	-0.250551
0.000000	0.203125	-0.250662
0.000000	0.210938	-0.250773
0.000000	0.218750	-0.250884
0.000000	0.226563	-0.250996
0.000000	0.234375	-0.251108
0.000000	0.242188	-0.251219
0.000000	0.250000	-0.251330
0.000000	0.257813	-0.251439
0.000000	0.265625	-0.251546
0.000000	0.273438	-0.251652
0.000000	0.281250	-0.251754
0.000000	0.289063	-0.251854
0.000000	0.296875	-0.251949
0.000000	0.304688	-0.252041
0.000000	0.312500	-0.252127
0.000000	0.320313	-0.252208
0.000000	0.328125	-0.252282
0.000000	0.335938	-0.252349
0.000000	0.343750	-0.252409
0.000000	0.351563	-0.252461
0.000000	0.359375	-0.252504
0.000000	0.367188	-0.252538
0.000000	0.375000	-0.252562
0.000000	0.382813	-0.252575
0.000000	0.390625	-0.252577
0.000000	0.398438	-0.252568
0.000000	0.406250	-0.252548
0.000000	0.414063	-0.252516
0.000000	0.421875	-0.252471
0.000000	0.429688	-0.252414
0.000000	0.437500	-0.252345
0.000000	0.445313	-0.252264
0.000000	0.453125	-0.252171
0.000000	0.460938	-0.252067
0.000000	0.468750	-0.251951
0.000000	0.476563	-0.251825
0.000000	0.484375	-0.251690
0.000000	0.492188	-0.251545
0.000000	0.500000	-0.251393
0.000000	0.507813	-0.251234
0.000000	0.515625	-0.251069
0.000000	0.523438	-0.250900
0.000000	0.531250	-0.250728
0.000000	0.539063	-0.250555
0.000000	0.546875	-0.250382
0.000000	0.554688	-0.250211
0.000000	0.562500	-0.250044
0.000000	0.570313	-0.249882
0.000000	0.578125	-0.249728
0.000000	0.585938	-0.249582
0.000000	0.593750	-0.249447
0.000000	0.601563	-0.249324
0.000000	0.609375	-0.249215
0.000000	0.617188	-0.249121
0.000000	0.625000	-0.249043
0.000000	0.632813	-0.248983
0.000000	0.640625	-0.248942
0.000000	0.648438	-0.248921
0.000000	0.656250	-0.248919
0.000000	0.664063	-0.248938
0.000000	0.671875	-0.248979
0.000000	0.679688	-0.249040
0.000000	0.687500	-0.249121
0.000000	0.695313	-0.249223
0.000000	0.703125	-0.249345
0.000000	0.710938	-0.249485
0.000000	0.718750	-0.249643
0.000000	0.726563	-0.249818
0.000000	0.734375	-0.250008
0.000000	0.742188	-0.250212
0.000000	0.750000	-0.250428
0.000000	0.757813	-0.250655
0.000000	0.765625	-0.250890
0.000000	0.773438	-0.251132
0.000000	0.781250	-0.251379
0.000000	0.789063	-0.251629
0.000000	0.796875	-0.251881
0.000000	0.804688	-0.252132
0.000000	0.812500	-0.252381
0.000000	0.820313	-0.252626
0.000000	0.828125	-0.252866
0.000000	0.835938	-0.253099
0.000000	0.843750	-0.253323
0.000000	0.851563	-0.253538
0.000000	0.859375	-0.253742
0.000000	0.867188	-0.253934
0.000000	0.875000	-0.254113
0.000000	0.882813	-0.254278
0.000000	0.890625	-0.254429
0.000000	0.898438	-0.254565
0.000000	0.906250	-0.254684
0.000000	0.914063	-0.254788
0.000000	0.921875	-0.254874
0.000000	0.929688	-0.254943
0.000000	0.937500	-0.254994
0.000000	0.945313	-0.255028
0.000000	0.953125	-0.255045
0.000000	0.960938	-0.255047
0.000000	0.968750	-0.255033
0.000000	0.976563	-0.255009
0.000000	0.984375	-0.254977
0.000000	0.992188	-0.254947
0.000000	1.000000	-0.254928
0.007813	0.000000	-0.248846
0.007813	0.007813	-0.248846
0.007813	0.015625	-0.248839
0.007813	0.023438	-0.248837
0.007813	0.031250	-0.248845
0.007813	0.039063	-0.248864
0.007813	0.046875	-0.248896
0.007813	0.054688	-0.248937
0.007813	0.062500	-0.248989
0.007813	0.070313	-0.249049
0.007813	0.078125	-0.249116
0.007813	0.085938	-0.249189
0.007813	0.093750	-0.249267
0.007813	0.101563	-0.249350
0.007813	0.109375	-0.249437
0.007813	0.117188	-0.249528
0.007813	0.125000	-0.249621
0.007813	0.132813	-0.249717
0.007813	0.140625	-0.249815
0.007813	0.148438	-0.249915
0.007813	0.156250	-0.250017
0.007813	0.164063	-0.250121
0.007813	0.171875	-0.250227
0.007813	0.179688	-0.250334
0.007813	0.187500	-0.250442
0.007813	0.195313	-0.250551
0.007813	0.203125	-0.250662
0.007813	0.210938	-0.250773
0.007813	0.218750	-0.250884
0.007813	0.226563	-0.250996
0.007813	0.234375	-0.251108
0.007813	0.242188	-0.251219
0.007813	0.250000	-0.251330
0.007813	0.257813	-0.251439
0.007813	0.265625	-0.251546
0.007813	0.273438	-0.251652
0.007813	0.281250	-0.251754
0.007813	0.289063	-0.251854
0.007813	0.296875	-0.251949
0.007813	0.304688	-0.252041
0.007813	0.312500	-0.252127
0.007813	0.320313	-0.252208
0.007813	0.328125	-0.252282
0.007813	0.335938	-0.252349
0.007813	0.343750	-0.252409
0.007813	0.351563	-0.252461
0.007813	0.359375	-0.252504
0.007813	0.367188	-0.252538
0.007813	0.375000	-0.252562
0.007813	0.382813	-0.252575
0.007813	0.390625	-0.252577
0.007813	0.398438	-0.252568
0.007813	0.406250	-0.252548
0.007813	0.414063	-0.252516
0.007813	0.421875	-0.252471
0.007813	0.429688	-0.252414
0.007813	0.437500	-0.252345
0.007813	0.445313	-0.252264
0.007813	0.453125	-0.252171
0.007813	0.460938	-0.252067
0.007813	0.468750	-0.251951
0.007813	0.476563	-0.251825
0.007813	0.484375	-0.251690
0.007813	0.492188	-0.251545
0.007813	0.500000	-0.251393
0.007813	0.507813	-0.251234
0.007813	0.515625	-0.251069
0.007813	0.523438	-0.250900
0.007813	0.531250	-0.250728
0.007813	0.539063	-0.250555
0.007813	0.546875	-0.250382
0.007813	0.554688	-0.250211
0.007813	0.562500	-0.250044
0.007813	0.570313	-0.249882
0.007813	0.578125	-0.249728
0.007813	0.585938	-0.249582
0.007813	0.593750	-0.249447
0.007813	0.601563	-0.249324
0.007813	0.609375	-0.249215
0.007813	0.617188	-0.249121
0.007813	0.625000	-0.249043
0.007813	0.632813	-0.248983
0.007813	0.640625	-0.248942
0.007813	0.648438	-0.248921
0.007813	0.656250	-0.248919
0.007813	0.664063	-0.248938
0.007813	0.671875	-0.248979
0.007813	0.679688	-0.249040
0.007813	0.687500	-0.249121
0.007813	0.695313	-0.249223
0.007813	0.703125	-0.249345
0.007813	0.710938	-0.249485
0.007813	0.718750	-0.249643
0.007813	0.726563	-0.249818
0.007813	0.734375	-0.250008
0.007813	0.742188	-0.250212
0.007813	0.750000	-0.250428
0.007813	0.757813	-0.250655
0.007813	0.765625	-0.250890
0.007813	0.773438	-0.251132
0.007813	0.781250	-0.251379
0.007813	0.789063	-0.251629
0.007813	0.796875	-0.251881
0.007813	0.804688	-0.252132
0.007813	0.812500	-0.252381
0.007813	0.820313	-0.252626
0.007813	0.828125	-0.252866
0.007813	0.835938	-0.253099
0.007813	0.843750	-0.253323
0.007813	0.851563	-0.253538
0.007813	0.859375	-0.253742
0.007813	0.867188	-0.253934
0.007813	0.875000	-0.254113
0.007813	0.882813	-0.254278
0.007813	0.890625	-0.254429
0.007813	0.898438	-0.254565
0.007813	0.906250	-0.254684
0.007813	0.914063	-0.254788
0.007813	0.921875	-0.254874
0.007813	0.929688	-0.254943
0.007813	0.937500	-0.254994
0.007813	0.945313	-0.255028
0.007813	0.953125	-0.255045
0.007813	0.960938	-0.255047
0.007813	0.968750	-0.255033
0.007813	0.976563	-0.255009
0.007813	0.984375	-0.254977
0.007813	0.992188	-0.254947
0.007813	1.000000	-0.254928
0.015625	0.000000	-0.248855
0.015625	0.007813	-0.248855
0.015625	0.015625	-0.248847
0.015625	0.023438	-0.248847
0.015625	0.031250	-0.248856
0.015625	0.039063	-0.248875
0.015625	0.046875	-0.248904
0.015625	0.054688	-0.248943
0.015625	0.062500	-0.248991
0.015625	0.070313	-0.249047
0.015625	0.078125	-0.249109
0.015625	0.085938	-0.249178
0.015625	0.093750	-0.249252
0.015625	0.101563	-0.249330
0.015625	0.109375	-0.249412
0.015625	0.117188	-0.249498
0.015625	0.125000	-0.249587
0.015625	0.132813	-0.249679
0.015625	0.140625	-0.249773
0.015625	0.148438	-0.249869
0.015625	0.156250	-0.249968
0.015625	0.164063	-0.250068
0.015625	0.171875	-0.250170
0.015625	0.179688	-0.250273
0.015625	0.187500	-0.250378
0.015625	0.195313	-0.250483
0.015625	0.203125	-0.250590
0.015625	0.210938	-0.250698
0.015625	0.218750	-0.250806
0.015625	0.226563	-0.250914
0.015625	0.234375	-0.251023
0.015625	0.242188	-0.251131
0.015625	0.250000	-0.251238
0.015625	0.257813	-0.251344
0.015625	0.265625	-0.251449
0.015625	0.273438	-0.251551
0.015625	0.281250	-0.251652
0.015625	0.289063	-0.251749
0.015625	0.296875	-0.251842
0.015625	0.304688	-0.251932
0.015625	0.312500	-0.252016
0.015625	0.320313	-0.252096
0.015625	0.328125	-0.252169
0.015625	0.335938	-0.252236
0.015625	0.343750	-0.252296
0.015625	0.351563	-0.252348
0.015625	0.359375	-0.252392
0.015625	0.367188	-0.252427
0.015625	0.375000	-0.252452
0.015625	0.382813	-0.252468
0.015625	0.390625	-0.252473
0.015625	0.398438	-0.252468
0.015625	0.406250	-0.252452
0.015625	0.414063	-0.252424
0.015625	0.421875	-0.252384
0.015625	0.429688	-0.252334
0.015625	0.437500	-0.252271
0.015625	0.445313	-0.252197
0.015625	0.453125	-0.252112
0.015625	0.460938	-0.252015
0.015625	0.468750	-0.251908
0.015625	0.476563	-0.251792
0.015625	0.484375	-0.251665
0.015625	0.492188	-0.251531
0.015625	0.500000	-0.251389
0.015625	0.507813	-0.251240
0.015625	0.515625	-0.251086
0.015625	0.523438	-0.250928
0.015625	0.531250	-0.250767
0.015625	0.539063	-0.250605
0.015625	0.546875	-0.250444
0.015625	0.554688	-0.250284
0.015625	0.562500	-0.250127
0.015625	0.570313	-0.249976
0.015625	0.578125	-0.249832
0.015625	0.585938	-0.249696
0.015625	0.593750	-0.249570
0.015625	0.601563	-0.249455
0.015625	0.609375	-0.249354
0.015625	0.617188	-0.249267
0.015625	0.625000	-0.249196
0.015625	0.632813	-0.249142
0.015625	0.640625	-0.249105
0.015625	0.648438	-0.249087
0.015625	0.656250	-0.249089
0.015625	0.664063	-0.249110
0.015625	0.671875	-0.249150
0.015625	0.679688	-0.249211
0.015625	0.687500	-0.249291
0.015625	0.695313	-0.249391
0.015625	0.703125	-0.249509
0.015625	0.710938	-0.249645
0.015625	0.718750	-0.249798
0.015625	0.726563	-0.249967
0.015625	0.734375	-0.250150
0.015625	0.742188	-0.250347
0.015625	0.750000	-0.250554
0.015625	0.757813	-0.250772
0.015625	0.765625	-0.250998
