X		Y		V	
0.000000	0.500000	0.000000
0.007813	0.500000	0.030876
0.015625	0.500000	0.059059
0.023438	0.500000	0.084665
0.031250	0.500000	0.107824
0.039063	0.500000	0.128679
0.046875	0.500000	0.147391
0.054688	0.500000	0.164132
0.062500	0.500000	0.179080
0.070313	0.500000	0.192421
0.078125	0.500000	0.204333
0.085938	0.500000	0.214992
0.093750	0.500000	0.224559
0.101563	0.500000	0.233181
0.109375	0.500000	0.240987
0.117188	0.500000	0.248086
0.125000	0.500000	0.254568
0.132813	0.500000	0.260504
0.140625	0.500000	0.265944
0.148438	0.500000	0.270926
0.156250	0.500000	0.275470
0.164063	0.500000	0.279587
0.171875	0.500000	0.283275
0.179688	0.500000	0.286529
0.187500	0.500000	0.289336
0.195313	0.500000	0.291680
0.203125	0.500000	0.293544
0.210938	0.500000	0.294910
0.218750	0.500000	0.295762
0.226563	0.500000	0.296085
0.234375	0.500000	0.295866
0.242188	0.500000	0.295095
0.250000	0.500000	0.293766
0.257813	0.500000	0.291874
0.265625	0.500000	0.289421
0.273438	0.500000	0.286411
0.281250	0.500000	0.282850
0.289063	0.500000	0.278752
0.296875	0.500000	0.274129
0.304688	0.500000	0.269001
0.312500	0.500000	0.263388
0.320313	0.500000	0.257313
0.328125	0.500000	0.250802
0.335938	0.500000	0.243882
0.343750	0.500000	0.236582
0.351563	0.500000	0.228932
0.359375	0.500000	0.220963
0.367188	0.500000	0.212705
0.375000	0.500000	0.204189
0.382813	0.500000	0.195446
0.390625	0.500000	0.186503
0.398438	0.500000	0.177389
0.406250	0.500000	0.168132
0.414063	0.500000	0.158754
0.421875	0.500000	0.149280
0.429688	0.500000	0.139731
0.437500	0.500000	0.130126
0.445313	0.500000	0.120481
0.453125	0.500000	0.110812
0.460938	0.500000	0.101133
0.468750	0.500000	0.091453
0.476563	0.500000	0.081782
0.484375	0.500000	0.072129
0.492188	0.500000	0.062497
0.500000	0.500000	0.052892
0.507813	0.500000	0.043317
0.515625	0.500000	0.033773
0.523438	0.500000	0.024260
0.531250	0.500000	0.014778
0.539063	0.500000	0.005325
0.546875	0.500000	-0.004101
0.554688	0.500000	-0.013505
0.562500	0.500000	-0.022889
0.570313	0.500000	-0.032261
0.578125	0.500000	-0.041626
0.585938	0.500000	-0.050990
0.593750	0.500000	-0.060363
0.601563	0.500000	-0.069754
0.609375	0.500000	-0.079174
0.617188	0.500000	-0.088634
0.625000	0.500000	-0.098149
0.632813	0.500000	-0.107735
0.640625	0.500000	-0.117408
0.648438	0.500000	-0.127189
0.656250	0.500000	-0.137101
0.664063	0.500000	-0.147166
0.671875	0.500000	-0.157412
0.679688	0.500000	-0.167868
0.687500	0.500000	-0.178564
0.695313	0.500000	-0.189532
0.703125	0.500000	-0.200805
0.710938	0.500000	-0.212413
0.718750	0.500000	-0.224386
0.726563	0.500000	-0.236751
0.734375	0.500000	-0.249527
0.742188	0.500000	-0.262723
0.750000	0.500000	-0.276339
0.757813	0.500000	-0.290356
0.765625	0.500000	-0.304734
0.773438	0.500000	-0.319409
0.781250	0.500000	-0.334283
0.789063	0.500000	-0.349228
0.796875	0.500000	-0.364069
0.804688	0.500000	-0.378592
0.812500	0.500000	-0.392535
0.820313	0.500000	-0.405588
0.828125	0.500000	-0.417397
0.835938	0.500000	-0.427572
0.843750	0.500000	-0.435689
0.851563	0.500000	-0.441314
0.859375	0.500000	-0.444015
0.867188	0.500000	-0.443385
0.875000	0.500000	-0.439068
0.882813	0.500000	-0.430789
0.890625	0.500000	-0.418372
0.898438	0.500000	-0.401770
0.906250	0.500000	-0.381073
0.914063	0.500000	-0.356523
0.921875	0.500000	-0.328506
0.929688	0.500000	-0.297542
0.937500	0.500000	-0.264259
0.945313	0.500000	-0.229366
0.953125	0.500000	-0.193615
0.960938	0.500000	-0.157767
0.968750	0.500000	-0.122550
0.976563	0.500000	-0.088636
0.984375	0.500000	-0.056608
0.992188	0.500000	-0.026944
1.000000	0.500000	0.000000
